"34","ASUS ROG G751 series G751JY-DH72X Gaming Laptop Intel Core i7 4860HQ (2.40GHz) 32GB Memory 1TB HDD 512 GB SSD (PCIEG2) SSD NVIDIA GeForce GTX 980M 4GB 17.3 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834232204","2798.00, 16.4 x 12.5&quot; x 0.9&quot;-1.7&quot; 8.4 lbs., Windows 8.1 64-Bit, 17.3&quot; 1920 x 1080, 32GB Memory 1TB HDD 512 GB SSD, Intel Core i7 4860HQ (2.40GHz), NVIDIA GeForce GTX 980M 4GB, Republic of Gamers"
"35","MSI GS Series GS70 Stealth Pro-098 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 16GB Memory 1TB HDD 512GB SSD NVIDIA GeForce GTX 970M 6GB 17.3 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152683","2199.00, 2 Years Warranty, 16.47&quot; x 11.29&quot; x 0.85&quot; 5.7 lbs., Windows 8.1 64-Bit, 17.3&quot; 1920 x 1080, 16GB Memory 1TB HDD 512GB SSD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GTX 970M 6GB"
"36","MSI GP Series GP60 Leopard-010 Gaming Laptop Intel Core i5 4200M (2.50GHz) 8GB Memory 750GB HDD NVIDIA GeForce GT 840M 2GB 15.6 Windows 8.1 Multi-language","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152570","799.99, 2 Year Warranty, 16.45&quot; x 10.60&quot; x 1.53&quot; 5.95 lbs., Windows 8.1 Multi-language, 15.6&quot; 1920 x 1080, 8GB Memory 750GB HDD, Intel Core i5 4200M (2.50GHz), NVIDIA GeForce GT 840M 2GB"
"37","MSI GP Series GP70 Leopard-010 Gaming Laptop Intel Core i5 4200M (2.50GHz) 8GB Memory 1TB HDD NVIDIA GeForce GT 840M 2GB 17.3 Windows 8.1 64-bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152568","699.00, 2 Year Warranty, 16.45&quot; x 10.60&quot; x 1.53&quot; 5.95 lbs., DVD Super Multi, Windows 8.1 64-bit, 17.3&quot; 1920 x 1080, 8GB Memory 1TB HDD, Intel Core i5 4200M (2.50GHz), NVIDIA GeForce GT 840M 2GB"
"38","GIGABYTE P35Wv2-SP1 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 8GB Memory 1TB HDD 128GB SSD NVIDIA GeForce GTX 870M 3 GB GDDR5 15.6 Windows 8.1","http://www.newegg.com/Product/Product.aspx?Item=N82E16834233059","1229.99, 2 years warranty, DVD, Windows 8.1, 15.6&quot; 1920 x 1080, 8GB Memory 1TB HDD 128GB SSD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GTX 870M 3 GB GDDR5"
"39","MSI GS Series GS60 Ghost Pro 4K-078 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 16GB Memory 1TB HDD 256GB SSD NVIDIA GeForce GTX 970M 6 GB GDDR5 15.6 4K Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152691","2099.00, 2 Years Warranty, 15.35&quot; x 10.47&quot; x 0.78&quot; 4.2 lbs., Windows 8.1 64-Bit, 15.6&quot; 4K 3840 x 2160, 16GB Memory 1TB HDD 256GB SSD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GTX 970M 6 GB GDDR5"
"40","MSI GS Series GS70 Stealth Pro-097 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 16GB Memory 1TB HDD 384GB SSD NVIDIA GeForce GTX 970M 6GB 17.3 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152682","2174.00, 2 Years Warranty, 16.47&quot; x 11.29&quot; x 0.85&quot; 5.7 lbs., Windows 8.1 64-Bit, 17.3&quot; 1920 x 1080, 16GB Memory 1TB HDD 384GB SSD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GTX 970M 6GB"
"41","MSI GS Series GS60 Ghost-003 Gaming Laptop Intel Core i7 4700HQ (2.40GHz) 16GB Memory 1TB HDD 128GB SSD NVIDIA GeForce GTX 860M 2GB 15.6 Windows 8.1","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152566","1498.99, 2 Year Warranty, 15.35&quot; x 10.47&quot; x 0.78&quot; 4.36 lbs., Windows 8.1, 15.6&quot; 1920 x 1080, 16GB Memory 1TB HDD 128GB SSD, Intel Core i7 4700HQ (2.40GHz), NVIDIA GeForce GTX 860M 2GB"
"42","MSI GS Series GS70 Stealth Pro-099 Gaming Laptop Intel Core i7 4710HQ (2.50GHz) 16GB Memory 1TB HDD 128 GB mSATA SSD NVIDIA GeForce GTX 970M 6GB 17.3 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834152684","1899.00, 2 Years Warranty, 16.47&quot; x 11.29&quot; x 0.85&quot; 5.7 lbs., Windows 8.1 64-Bit, 17.3&quot; 1920 x 1080, 16GB Memory 1TB HDD 128 GB mSATA SSD, Intel Core i7 4710HQ (2.50GHz), NVIDIA GeForce GTX 970M 6GB"
"43","GIGABYTE P25Wv2-SP2 Gaming Laptop Intel Core i7 4710MQ (2.50GHz) 8GB Memory 1TB HDD NVIDIA GeForce GTX 870M 3 GB GDDR5 15.6 Windows 8.1 64-Bit","http://www.newegg.com/Product/Product.aspx?Item=N82E16834233060","1049.00, 2 Years Warranty, 15.43&quot; x 10.35&quot; x 1.51&quot; 6.17 lbs., Windows 8.1 64-Bit, 15.6&quot; 1920 x 1080, 8GB Memory 1TB HDD, Intel Core i7 4710MQ (2.50GHz), NVIDIA GeForce GTX 870M 3 GB GDDR5"
